"","lats","mean","lowe","highe","sd","disp"
"23",40,0.00518897004330068,0.00495250490311387,0.00542543518348748,0.000565887857598217,0.00530173470109004
"24",39,0.00523037020392331,0.00500966150654055,0.00545107890130606,0.000540051621727071,0.00518172305905308
"25",38,0.0051884271674178,0.00493570596164247,0.00544114837319313,0.000590885375609456,0.00514742904396768
"26",37,0.00522179383436445,0.00499685289097662,0.00544673477775228,0.000550407495082722,0.00518172305905308
"27",36,0.00523066528310706,0.00505444760554842,0.00540688296066569,0.000467178947874865,0.0051898735529968
"28",35,0.00526110727253337,0.00508220843423427,0.00544000611083248,0.000474287098834347,0.0051898735529968
"29",34,0.005273123140231,0.00511849780608886,0.00542774847437315,0.00043210887618071,0.005143928514049
"30",33,0.0052889484596448,0.00515682254474565,0.00542107437454395,0.000387254868638524,0.00517298360062597
"31",32,0.00526836396132337,0.00512349956798964,0.00541322835465711,0.000411523279513652,0.00526668911595741
"32",31,0.00525873849744426,0.00509787854376413,0.00541959845112439,0.000441976162964444,0.00518100354615671
"33",30,0.00518134193501946,0.00491749830085435,0.00544518556918458,0.000602023614798445,0.00508141905895978
"34",29,0.00528411808274956,0.00513636876559443,0.0054318673999047,0.000419718621963294,0.00526668911595741
"35",28,0.00528909961574359,0.00517729125172118,0.00540090797976599,0.000342276791525764,0.00525165650513763
"36",27,0.00526864824601674,0.00512850624586277,0.00540879024617072,0.00039810814910261,0.00526668911595741
"37",26,0.00524924890734026,0.00504091572437938,0.00545758209030115,0.000520734053043148,0.00520959184829571
"38",25,0.00529417031258792,0.00518630432912176,0.00540203629605408,0.000330208057853086,0.00525165650513763
"39",24,0.00528681569987257,0.00513625230085305,0.00543737909889209,0.000420757578343934,0.005143928514049
"40",23,0.00521654827488606,0.00498098109392039,0.00545211545585173,0.000576408812225282,0.00518172305905308
"41",22,0.00528257045272816,0.00509795055603298,0.00546719034942333,0.000480304976658582,0.00521249282169304
"42",21,0.00522523661623294,0.00499212279884354,0.00545835043362233,0.000557867762642793,0.00530173470109004
"43",20,0.00529500856780601,0.00516525708284819,0.00542476005276383,0.000380295525683575,0.00517298360062597
"44",19,0.00525848702518119,0.00505488688322367,0.0054620871671387,0.000519397661292464,0.00531730222825539
"45",18,0.00526909142372758,0.00511020482195003,0.00542797802550514,0.00043655421373391,0.00518100354615671
"46",17,0.00515456067683427,0.0048529209556936,0.00545620039797495,0.000652945137694996,0.00422917250422765
"47",16,0.00520486687230199,0.00497212806014737,0.0054376056844566,0.000556970332650667,0.00530173470109004
"48",15,0.0052387121892742,0.00501667660917452,0.00546074776937389,0.000543298368101889,0.00518172305905308
"49",14,0.00515336569434561,0.00487519303350759,0.00543153835518364,0.000618647346080355,0.00509779970648191
"50",13,0.00508644166326253,0.00470967739632314,0.00546320593020193,0.000744504359678199,0.00421881808552683
"51",12,0.00522641396137161,0.00499103994398818,0.00546178797875504,0.000563276677171827,0.00530173470109004
"52",11,0.00520795054589129,0.00498294262123627,0.0054329584705463,0.000550571391396729,0.00518172305905308
"53",10,0.00513445170779324,0.00481139313129771,0.00545751028428876,0.000679606689030724,0.00424944329914837
"54",9,0.0050771000151322,0.00470592121256548,0.00544827881769893,0.000733467212737326,0.00421881808552683
"55",8,0.00517183689501371,0.00486815465731596,0.00547551913271146,0.000657366476004027,0.00422917250422765
"56",7,0.00510474726561123,0.00472294951833137,0.00548654501289108,0.000754450759553823,0.00421881808552683
"57",6,0.00511441055699835,0.00475614373345234,0.00547267738054436,0.000731170218171303,0.00420850231702157
"58",5,0.00515537987087328,0.0048190319147191,0.00549172782702746,0.000686437013755872,0.00420850231702157
"59",4,0.0050227446802582,0.00465142475847462,0.00539406460204179,0.000733746071114854,0.00421881808552683
"60",3,0.00509484376823168,0.00472111183318016,0.0054685757032832,0.000738512325643618,0.00421881808552683
"61",2,0.00505957048431603,0.00464968163538821,0.00546945933324385,0.000782495827190904,0.00403359501456683
"62",1,0.00498022585776847,0.00449761993128866,0.00546283178424829,0.000852972800817099,0.00383223036571779
"63",0,0.00510346015936034,0.00471736311057413,0.00548955720814656,0.00076294638664994,0.00421881808552683
