"","lats","mean","lowe","highe","sd","disp"
"46",22,0.00641848266695375,0.00636307266991741,0.0064738926639901,0.000299191359558391,0.0065308505111614
"47",21,0.00642918266892628,0.00638208943717401,0.00647627590067854,0.000261006550722994,0.00668290127539731
"48",20,0.0064353095684549,0.00638621020840702,0.00648440892850277,0.000270969663179739,0.00668870033882461
"49",19,0.00642708678201679,0.00637356665990546,0.00648060690412812,0.000290274059343148,0.00654477573449318
"50",18,0.00642337128209456,0.00637554933310383,0.00647119323108528,0.000263919884046965,0.00668870033882461
"51",17,0.0064143026298704,0.00635493904026903,0.00647366621947176,0.000313302565995703,0.00639399405800177
"52",16,0.00642707675352694,0.00637728789248451,0.00647686561456938,0.000274774882882724,0.00668870033882461
"53",15,0.00642336624136647,0.00636874159522507,0.00647799088750787,0.000294950785392026,0.0065308505111614
"54",14,0.00642192373390462,0.00636175678237159,0.00648209068543765,0.00031605513396213,0.00641361497025607
"55",13,0.00641655538226221,0.00635824007265859,0.00647487069186582,0.000309204903424617,0.00641027542079663
"56",12,0.00642505177720813,0.00637142595750692,0.00647867759690934,0.000290847325383404,0.00654477573449318
"57",11,0.00642240857299295,0.00636158237277604,0.00648323477320985,0.000321021770005761,0.00639399405800177
"58",10,0.00641547154459588,0.0063673018662712,0.00646364122292055,0.000266972580159649,0.00668290127539731
"59",9,0.00641737358850658,0.00635971869978808,0.00647502847722509,0.000304284574079883,0.00639399405800177
"60",8,0.0064064551336111,0.0063368646910907,0.0064760455761315,0.000349693350568546,0.00651468154003577
"61",7,0.00641395825026512,0.00635558473996646,0.00647233176056378,0.000310943131774962,0.00649621373933644
"62",6,0.00640756985657492,0.00633736705582055,0.00647777265732929,0.000352770462810247,0.00651468154003577
"63",5,0.00640773965249496,0.00635027828779592,0.006465201017194,0.000307485179317874,0.00646725441021738
"64",4,0.00640007542754117,0.00632902332645898,0.00647112752862336,0.00035887389791188,0.00650577631322772
"65",3,0.00643555200260055,0.00635846509804037,0.00651263890716072,0.000377247551322787,0.00628210897125608
"66",2,0.00637595718293445,0.0062704900123689,0.0064814243535,0.00046911141427356,0.00620667440131499
"67",1,0.00639867479225282,0.00632844109903711,0.00646890848546853,0.00035292569803972,0.00651468154003577
"68",0,0.00641890665426291,0.00634201543708677,0.00649579787143906,0.000382375842948876,0.00633908126076829
