"","lats","mean","lowe","highe","sd","disp"
"36",28,0.00718717667543465,0.00702623507181806,0.00734811827905123,0.000646570786059872,0.00597384030766324
"37",27,0.00720673538250357,0.00705528750107722,0.00735818326392991,0.000627750517210199,0.00600200584241898
"38",26,0.00721881959027036,0.00711049239029974,0.00732714679024098,0.000500491092901468,0.00665611541378504
"39",25,0.00718206813852278,0.00703086315213145,0.0073332731249141,0.000626743718815767,0.00600200584241898
"40",24,0.00720913311543614,0.00712378061199913,0.00729448561887315,0.000428898018539715,0.00712670365156122
"41",23,0.00721971819419797,0.0071015641342629,0.00733787225413304,0.000535814057901928,0.0064793246631018
"42",22,0.00721184493604575,0.00711860205657783,0.00730508781551368,0.000456311589604722,0.00710725369253954
"43",21,0.00723212901870911,0.00712692548310446,0.00733733255431375,0.000494870661513226,0.00654408974839936
"44",20,0.0072245121923374,0.00712415093522667,0.00732487344944813,0.000480351706195581,0.00648106341079057
"45",19,0.00721311446591547,0.00711212089696672,0.00731410803486422,0.000475067249280181,0.00654408974839936
"46",18,0.00722181372829131,0.00712003872105624,0.00732358873552638,0.000484342609405203,0.0064772244372279
"47",17,0.00723072403037506,0.00711142574301709,0.00735002231773302,0.000537568013503708,0.00645550931792379
"48",16,0.00720904101431823,0.00710500533718024,0.00731307669145622,0.000489377130439147,0.00654408974839936
"49",15,0.00718851465959728,0.00707446310580302,0.00730256621339153,0.000523715737760947,0.00663989396910807
"50",14,0.0072026684744927,0.0070972949383339,0.00730804201065151,0.000489804205458232,0.00660619371275152
"51",13,0.00719661617924694,0.0071018458376634,0.00729138652083049,0.000458717817878416,0.00682986681127757
"52",12,0.00722307136937016,0.00714505524203148,0.00730108749670884,0.000403975390840927,0.00699269378390768
"53",11,0.0072383530737094,0.0071153591291405,0.0073613470182783,0.000547069414817926,0.0064304475599628
"54",10,0.0071988571756737,0.00710954267923157,0.00728817167211583,0.00044181228715732,0.00716940311578501
"55",9,0.00721332058245392,0.00712483877817929,0.00730180238672855,0.000435358825905825,0.00717056065568927
"56",8,0.00723548825148959,0.00711208848836127,0.00735888801461791,0.000552473685947724,0.00644602396134124
"57",7,0.00720304083348484,0.00711613778600948,0.00728994388096021,0.000438934738211717,0.00710982599860753
"58",6,0.00720658080236102,0.00709196355741669,0.00732119804730534,0.000519775039071104,0.0064793246631018
"59",5,0.00721109103080052,0.00710495575877586,0.00731722630282518,0.000496308015651495,0.00657346835754032
"60",4,0.00721534777452164,0.00712132667271216,0.00730936887633111,0.000450006287015129,0.00648106341079057
"61",3,0.00718501724615976,0.00706133097098958,0.00730870352132993,0.000546517472982962,0.00643973170803042
"62",2,0.0071969620511807,0.00706248504116103,0.00733143906120036,0.000574049011404062,0.00632501616551231
"63",1,0.00723110105839887,0.00713538722907647,0.00732681488772127,0.000463284590874397,0.00682986681127757
"64",0,0.00717017827699146,0.00701657996796289,0.00732377658602002,0.000626943393817976,0.0060929075657279
